,name,price,quantity_sold,shop_name,url
36,[ VIDEO ] QUẦN JEANS ỐNG RỘNG NỮ LƯNG CAO CẠP CHỈNH RÁCH 3 MẢNG GỐI MÀU XÁM ĐẬM DÀY DẶN MỀM MỊN HOT HIT PHONG CÁCH NITI,105.000,"Đã bán 2,1k",,https://shopee.vn/-VIDEO-QUẦN-JEANS-ỐNG-RỘNG-NỮ-LƯNG-CAO-CẠP-CHỈNH-RÁCH-3-MẢNG-GỐI-MÀU-XÁM-ĐẬM-DÀY-DẶN-MỀM-MỊN-HOT-HIT-PHONG-CÁCH-NITI-i.140338732.18535350435?sp_atk=167418b8-9e3a-4283-8ea0-6e695ec92f28&xptdk=167418b8-9e3a-4283-8ea0-6e695ec92f28
37,"Hana quần ống rộng hot trend 2023, quần ống rộng cạp thấp y2k 2023 NEW FE1004",149.000,Đã bán 711,,https://shopee.vn/Hana-quần-ống-rộng-hot-trend-2023-quần-ống-rộng-cạp-thấp-y2k-2023-NEW-FE1004-i.902636681.18072576827?sp_atk=f94b1f10-54a2-4a5b-8a59-8891598d8c53&xptdk=f94b1f10-54a2-4a5b-8a59-8891598d8c53
38,Quần Jean Ống Suông Cạp Cao Phong Cách Ulzzang_J9,139.000,"Đã bán 2,9k",,https://shopee.vn/Quần-Jean-Ống-Suông-Cạp-Cao-Phong-Cách-Ulzzang_J9-i.102763167.5564201056?sp_atk=f4f3512e-baed-4acb-9740-61e32a864198&xptdk=f4f3512e-baed-4acb-9740-61e32a864198
39,[ VIDEO CỰC ĐỈNH ] QUẦN JEAN ỐNG RỘNG DÀI NỮ CAO CẤP HADI CỰC HOT-NL12309,95.000,"Đã bán 29,1k",,https://shopee.vn/-VIDEO-CỰC-ĐỈNH-QUẦN-JEAN-ỐNG-RỘNG-DÀI-NỮ-CAO-CẤP-HADI-CỰC-HOT-NL12309-i.174632334.7208824495?sp_atk=a2bc3ddd-2b7d-441d-b5da-1f306a8ab3bf&xptdk=a2bc3ddd-2b7d-441d-b5da-1f306a8ab3bf
40,(Sẵn Hàng ) Quần ống đứng rách ngang dễ mặc,77.000,Đã bán 603,,https://shopee.vn/(Sẵn-Hàng-)-Quần-ống-đứng-rách-ngang-dễ-mặc-i.25939487.23515556094?sp_atk=608dd924-c6b6-4004-8a52-7ce32158136e&xptdk=608dd924-c6b6-4004-8a52-7ce32158136e
41,Quần DÀI KAKI BASIC PANTS màu TAN Ulzzang UNISEX 1hitshop,113.000,"Đã bán 52,8k",,https://shopee.vn/Quần-DÀI-KAKI-BASIC-PANTS-màu-TAN-Ulzzang-UNISEX-1hitshop-i.71861331.1263812331?sp_atk=95ad3655-200f-48bd-8464-ce66a826025b&xptdk=95ad3655-200f-48bd-8464-ce66a826025b
42,"Quần Jeans Baggy [99k TDSHOPX6] Ống Rộng Cạp Chéo Cao Nữ, Quần Bò Suông Style Hàn Quốc 2021 -Anh Ribi",95.000,"Đã bán 2,2k",,https://shopee.vn/Quần-Jeans-Baggy-99k-TDSHOPX6-Ống-Rộng-Cạp-Chéo-Cao-Nữ-Quần-Bò-Suông-Style-Hàn-Quốc-2021-Anh-Ribi-i.345492648.10441589237?sp_atk=a0a82a8d-d517-4b88-b348-5f5debe1bf46&xptdk=a0a82a8d-d517-4b88-b348-5f5debe1bf46
43,"Quần jean nam baggy CẠP CHUN BẢN TO ống rộng HELLOYOU ,Quần Bò Nam chun CẠP CAO phom Suông Chỉnh Eo Chất Bò cao cấp 2023",145.000,"Đã bán 1,5k",,https://shopee.vn/Quần-jean-nam-baggy-CẠP-CHUN-BẢN-TO-ống-rộng-HELLOYOU-Quần-Bò-Nam-chun-CẠP-CAO-phom-Suông-Chỉnh-Eo-Chất-Bò-cao-cấp-2023-i.275899480.9917935829?sp_atk=35dc9918-0f1d-457a-b710-71994da10dad&xptdk=35dc9918-0f1d-457a-b710-71994da10dad
44,Quần jean denim tocjean ống đứng form rộng vừa xanh nhạt -8166,159.000,"Đã bán 2,7k",,https://shopee.vn/Quần-jean-denim-tocjean-ống-đứng-form-rộng-vừa-xanh-nhạt-8166-i.180633733.20206694105?sp_atk=0322f9da-ab73-420a-90c7-fe86a3b71029&xptdk=0322f9da-ab73-420a-90c7-fe86a3b71029
45,Daduhey Quần ống suông rộng thiết kế túi kiểu Mỹ retro cổ điển,199.000,Đã bán 573,,https://shopee.vn/Daduhey-Quần-ống-suông-rộng-thiết-kế-túi-kiểu-Mỹ-retro-cổ-điển-i.243563394.18633384865?sp_atk=82807229-f3e3-4fc2-a405-83219286e6d2&xptdk=82807229-f3e3-4fc2-a405-83219286e6d2
