,name,price,quantity_sold,shop_name,url
153,Áo khoác hoodie zip chất nỉ bông in số 336,99.000,"Đã bán 15,1k",,https://shopee.vn/Áo-khoác-hoodie-zip-chất-nỉ-bông-in-số-336-i.32239491.17487923944?sp_atk=95b013fd-9fcd-468f-86e3-fe01c95e4ba1&xptdk=95b013fd-9fcd-468f-86e3-fe01c95e4ba1
154,"Áo khoác kaki SWEEDER Nam Nữ Unisex form rộng - Jacket Yasu chất kaki mịn, mát khóa zip GIDI",179.000,"Đã bán 1,6k",,https://shopee.vn/Áo-khoác-kaki-SWEEDER-Nam-Nữ-Unisex-form-rộng-Jacket-Yasu-chất-kaki-mịn-mát-khóa-zip-GIDI-i.391238970.20046045935?sp_atk=2dd243d9-cd2f-42a8-8488-51956916750d&xptdk=2dd243d9-cd2f-42a8-8488-51956916750d
155,ÁO KHOÁC HOODIE ZIP MOOD MISSOUT,560.000,"Đã bán 1,7k",,https://shopee.vn/ÁO-KHOÁC-HOODIE-ZIP-MOOD-MISSOUT-i.80102701.21852676869?sp_atk=2d7eaf8e-86fd-4982-9edd-e6d85c16f135&xptdk=2d7eaf8e-86fd-4982-9edd-e6d85c16f135
156,Áo hoodie unisex form rộng WIND TRAVIS bản Premium nỉ ngoại nam nữ oversize,179.000,"Đã bán 3,4k",,https://shopee.vn/Áo-hoodie-unisex-form-rộng-WIND-TRAVIS-bản-Premium-nỉ-ngoại-nam-nữ-oversize-i.424399714.21248406593?sp_atk=444c1c01-08cd-4ced-bdb7-242e8564d095&xptdk=444c1c01-08cd-4ced-bdb7-242e8564d095
157,Áo khoác dù cardigan unisex form rộng nam nữ IN MẶT CƯỜI,89.000,"Đã bán 3,9k",,https://shopee.vn/Áo-khoác-dù-cardigan-unisex-form-rộng-nam-nữ-IN-MẶT-CƯỜI-i.66198898.4466103392?sp_atk=455561c4-b58a-4fdd-a7b9-4c3f5883382e&xptdk=455561c4-b58a-4fdd-a7b9-4c3f5883382e
158,Áo Khoác Dù Nhẹ Nam Nữ 2 Lớp Có Mũ Chống Nắng Màu Trắng 3 Sọc Adidas Thể Thao áo khoác gió Nam Nữ Form Xuông Có Dây Rút,175.000,Đã bán 4k,,https://shopee.vn/Áo-Khoác-Dù-Nhẹ-Nam-Nữ-2-Lớp-Có-Mũ-Chống-Nắng-Màu-Trắng-3-Sọc-Adidas-Thể-Thao-áo-khoác-gió-Nam-Nữ-Form-Xuông-Có-Dây-Rút-i.321258581.16316818466?sp_atk=ffa1a2e5-4882-43e4-863e-310df356ac62&xptdk=ffa1a2e5-4882-43e4-863e-310df356ac62
159,"Áo khoác nam unisex cổ đứng vải dù 2 lớp phối màu độc lạ họa tiết chữ AT7 đi mưa,cản gió,chống nắng BẢO ĐĂNG",99.000,"Đã bán 11,3k",,https://shopee.vn/Áo-khoác-nam-unisex-cổ-đứng-vải-dù-2-lớp-phối-màu-độc-lạ-họa-tiết-chữ-AT7-đi-mưa-cản-gió-chống-nắng-BẢO-ĐĂNG-i.70677296.18108291820?sp_atk=d80ca92e-e813-4f53-9fdc-682f7159c471&xptdk=d80ca92e-e813-4f53-9fdc-682f7159c471
160,Áo khoác nỉ cotton nơ in 2 mặt H2A768,68.000,Đã bán 56,,https://shopee.vn/Áo-khoác-nỉ-cotton-nơ-in-2-mặt-H2A768-i.7782867.18602709216?sp_atk=07a2b6e4-a9ea-453b-8245-63ca8fc3be3a&xptdk=07a2b6e4-a9ea-453b-8245-63ca8fc3be3a
161,Áo Khoác Cardigan M Tay Hoa Màu Be Ulzzang Hàn Quốc,65.000,"Đã bán 10,3k",,https://shopee.vn/Áo-Khoác-Cardigan-M-Tay-Hoa-Màu-Be-Ulzzang-Hàn-Quốc-i.47462746.17778959353?sp_atk=37c4ed1f-2fcb-40f8-9bb2-2a0ba228a108&xptdk=37c4ed1f-2fcb-40f8-9bb2-2a0ba228a108
162,Áo khoác dù nam nữ form rộng Jacket BSB local brand ONTOP | O20-AK11,199.000,Đã bán 706,,https://shopee.vn/Áo-khoác-dù-nam-nữ-form-rộng-Jacket-BSB-local-brand-ONTOP-O20-AK11-i.131941530.3920498299?sp_atk=a94c1438-6c22-4347-b760-d308db470938&xptdk=a94c1438-6c22-4347-b760-d308db470938
163,Áo Khoác Dù TMS LOGO MIDSIDE Nam Nữ Ulzzang Unisex Form Rộng Bomber 7zia Jacket - Sayhey Clothing,89.000,"Đã bán 42,4k",,https://shopee.vn/Áo-Khoác-Dù-TMS-LOGO-MIDSIDE-Nam-Nữ-Ulzzang-Unisex-Form-Rộng-Bomber-7zia-Jacket-Sayhey-Clothing-i.160438961.4490494023?sp_atk=5d1f91f7-7914-418d-b218-a7d5430646ba&xptdk=5d1f91f7-7914-418d-b218-a7d5430646ba
164,"Áo khoác dù unisex 2 mặt LADOS - 2015 chất liệu chống thấm cao cấp , Mặc được 2 mặt cực kỳ tiện lợi",209.000,"Đã bán 14,4k",,https://shopee.vn/Áo-khoác-dù-unisex-2-mặt-LADOS-2015-chất-liệu-chống-thấm-cao-cấp-Mặc-được-2-mặt-cực-kỳ-tiện-lợi-i.35080757.6428069646?sp_atk=141dd65b-02a6-429b-bb35-5472c50b7c31&xptdk=141dd65b-02a6-429b-bb35-5472c50b7c31
165,Áo Khoác Dù Nam mẫu HADES  SÓI màu đen form rộng - vải dù 2 lớp dày dặn unisex - MAYLAN STORE,179.000,"Đã bán 1,1k",,https://shopee.vn/Áo-Khoác-Dù-Nam-mẫu-HADES-SÓI-màu-đen-form-rộng-vải-dù-2-lớp-dày-dặn-unisex-MAYLAN-STORE-i.51813198.4182156174?sp_atk=338bf72a-e0a8-4862-9c4e-adb32002c64f&xptdk=338bf72a-e0a8-4862-9c4e-adb32002c64f
166,Áo khoác viền trắng 7ZIA - Màu đen,400.000,"Đã bán 1,5k",,https://shopee.vn/Áo-khoác-viền-trắng-7ZIA-Màu-đen-i.322123022.21602861336?sp_atk=a83bd301-4c39-45ea-a617-b03f65de6982&xptdk=a83bd301-4c39-45ea-a617-b03f65de6982
167,Áo Khoác Nữ MIỄN PHÍ VẬN CHUYỂN Thêu Chữ M Siêu Đẹp Mẫu Khoát Chốn Nắng Phom Lửng Croptop Cá Tính Dành Cho Phái Đẹp,162.000,Đã bán 634,,https://shopee.vn/Áo-Khoác-Nữ-MIỄN-PHÍ-VẬN-CHUYỂN-Thêu-Chữ-M-Siêu-Đẹp-Mẫu-Khoát-Chốn-Nắng-Phom-Lửng-Croptop-Cá-Tính-Dành-Cho-Phái-Đẹp-i.133188918.19714401126?sp_atk=b212d627-ebfc-4b24-b7d3-c4943dfa7302&xptdk=b212d627-ebfc-4b24-b7d3-c4943dfa7302
168,Áo Khoác cardigan Chống Nắng Dáng Rộng Có Khóa Kéo Phong Cách Hàn Quốc Thời Trang Mùa Hè Cho Nữ,180.179,Đã bán 5,,https://shopee.vn/Áo-Khoác-cardigan-Chống-Nắng-Dáng-Rộng-Có-Khóa-Kéo-Phong-Cách-Hàn-Quốc-Thời-Trang-Mùa-Hè-Cho-Nữ-i.775680368.20631643066?sp_atk=db4fdeb0-a7b3-4cab-83aa-49760c9d64df&xptdk=db4fdeb0-a7b3-4cab-83aa-49760c9d64df
169,Áo khoác len dáng rộng thời trang phong cách Hàn Quốc,285.000,"Đã bán 3,6k",,https://shopee.vn/Áo-khoác-len-dáng-rộng-thời-trang-phong-cách-Hàn-Quốc-i.471795306.2990072580?sp_atk=ec009d70-b83b-478e-aae4-e75056e9cfa4&xptdk=ec009d70-b83b-478e-aae4-e75056e9cfa4
170,Áo Khoác nữ Chất da lộn vải 2 lớp dày dặn chất vải mịn form rộng phối 3 SỌC TAY (có ảnh thật),145.000,"Đã bán 1,3k",,https://shopee.vn/Áo-Khoác-nữ-Chất-da-lộn-vải-2-lớp-dày-dặn-chất-vải-mịn-form-rộng-phối-3-SỌC-TAY-(có-ảnh-thật)-i.66198898.15806149556?sp_atk=70541d62-f4a6-47bc-8d91-2ffd23324c54&xptdk=70541d62-f4a6-47bc-8d91-2ffd23324c54
171,Áo khoác nỉ 3 rót Das siêu hot HARIQUEEN,47.000,"Đã bán 3,2k",,https://shopee.vn/Áo-khoác-nỉ-3-rót-Das-siêu-hot-HARIQUEEN-i.62200279.10029158875?sp_atk=ebcaef99-4cbd-4265-a25c-c68201c4c54b&xptdk=ebcaef99-4cbd-4265-a25c-c68201c4c54b
172,"Áo khoác dù nam DOLARO 2 lớp cao cấp có nón chống nắng, cản gió kiểu dáng họa tiết cực hot",60.000,"Đã bán 1,2k",,https://shopee.vn/Áo-khoác-dù-nam-DOLARO-2-lớp-cao-cấp-có-nón-chống-nắng-cản-gió-kiểu-dáng-họa-tiết-cực-hot-i.748275580.20942983757?sp_atk=b680d7a8-6780-4e6f-9456-01d17f33fb67&xptdk=b680d7a8-6780-4e6f-9456-01d17f33fb67
173,"Áo Khoác Local Brand Jacket Hoodie Zip Nỉ Thu Đông Nam Nữ "" Chữ R "" Unisex Form Rộng",189.000,"Đã bán 8,2k",,https://shopee.vn/Áo-Khoác-Local-Brand-Jacket-Hoodie-Zip-Nỉ-Thu-Đông-Nam-Nữ-Chữ-R-Unisex-Form-Rộng-i.228476792.15281707071?sp_atk=9daa4966-bdaf-4e6e-9d8d-b1568edad664&xptdk=9daa4966-bdaf-4e6e-9d8d-b1568edad664
174,Áo khoác nỉ chữ hàn HARIQUEEN,46.000,Đã bán 3k,,https://shopee.vn/Áo-khoác-nỉ-chữ-hàn-HARIQUEEN-i.62200279.5061198805?sp_atk=8bd921a5-c2ed-4816-9e61-64b26c37ccab&xptdk=8bd921a5-c2ed-4816-9e61-64b26c37ccab
175,Áo hoodie khoá zip “MOCHA BOXY ZIPPED/ Khóa Zip YKK,455.000,Đã bán 201,,https://shopee.vn/Áo-hoodie-khoá-zip-“MOCHA-BOXY-ZIPPED-Khóa-Zip-YKK-i.511405289.23110840802?sp_atk=c075c97d-330c-46a0-84c5-48995790c2ea&xptdk=c075c97d-330c-46a0-84c5-48995790c2ea
176,Áo Khoác Lông Cừu Nhân Tạo Dày Dặn Có Nón Thời Trang Thu Đông Hàn Quốc 2022,159.795,Đã bán 352,,https://shopee.vn/Áo-Khoác-Lông-Cừu-Nhân-Tạo-Dày-Dặn-Có-Nón-Thời-Trang-Thu-Đông-Hàn-Quốc-2022-i.881320231.22106357182?sp_atk=296c179d-30df-496d-a9ae-b68e6a602001&xptdk=296c179d-30df-496d-a9ae-b68e6a602001
177,Áo gió BOMBER tay trắng OSE HĐ11,58.000,"Đã bán 3,9k",,https://shopee.vn/Áo-gió-BOMBER-tay-trắng-OSE-HĐ11-i.14889238.10445768246?sp_atk=f19ea29c-dd08-49d3-9b10-e2be18886457&xptdk=f19ea29c-dd08-49d3-9b10-e2be18886457
178,"Áo khoác dù nam nữ PANDAX water racing jacket , áo khoác gió local brand unisex , form rộng size us cổ cao zip 2 lớp",319.000,Đã bán 468,,https://shopee.vn/Áo-khoác-dù-nam-nữ-PANDAX-water-racing-jacket-áo-khoác-gió-local-brand-unisex-form-rộng-size-us-cổ-cao-zip-2-lớp-i.229325798.17677450134?sp_atk=14aa1d94-9d87-4f51-8423-8f2e78c2d21b&xptdk=14aa1d94-9d87-4f51-8423-8f2e78c2d21b
179,[Mã BMLT35 giảm đến 35K đơn 99K] Áo Hoodie Nữ SUPER FASHION From Rộng Nỉ PE Có 2 Nón Lớn Form Rộng CER321,120.000,Đã bán 5,,https://shopee.vn/-Mã-BMLT35-giảm-đến-35K-đơn-99K-Áo-Hoodie-Nữ-SUPER-FASHION-From-Rộng-Nỉ-PE-Có-2-Nón-Lớn-Form-Rộng-CER321-i.419192799.20842146745?sp_atk=3de8d548-1d1f-4e6e-892c-b63c91f2e0fe&xptdk=3de8d548-1d1f-4e6e-892c-b63c91f2e0fe
180,Áo Khoác Local Brand Jacket Hoodie Zip Nỉ Thu Đông Nam Nữ TANEARD1 Unisex Form Rộng,186.000,Đã bán 189,,https://shopee.vn/Áo-Khoác-Local-Brand-Jacket-Hoodie-Zip-Nỉ-Thu-Đông-Nam-Nữ-TANEARD1-Unisex-Form-Rộng-i.228476792.21349480695?sp_atk=1bb2d8ac-6bb8-45ef-a185-285a3bd0492d&xptdk=1bb2d8ac-6bb8-45ef-a185-285a3bd0492d
181,Áo hoodie zip Local Brand khoác chống nắng City Cycle nỉ cua form rộng oversize unisex,369.000,Đã bán 14,,https://shopee.vn/Áo-hoodie-zip-Local-Brand-khoác-chống-nắng-City-Cycle-nỉ-cua-form-rộng-oversize-unisex-i.45402331.22128590364?sp_atk=4c84bbc2-cdb5-488c-bb62-1911dbb4cd7d&xptdk=4c84bbc2-cdb5-488c-bb62-1911dbb4cd7d
182,[ Ảnh Thật ] ÁO HOODIE UNISEX Nam Nữ BASIC CAO CẤP,80.000,"Đã bán 63,7k",,https://shopee.vn/-Ảnh-Thật-ÁO-HOODIE-UNISEX-Nam-Nữ-BASIC-CAO-CẤP-i.41726939.7356560914?sp_atk=16464e40-b0a4-441e-8eb7-d28d1a7e3f5b&xptdk=16464e40-b0a4-441e-8eb7-d28d1a7e3f5b
183,Áo khoác thể thao nam Tiết Đơn Giản Thời Trang Hàn Quốc Cho Nam Chày Dáng Rộng Cổ Tròn In Họa Tay Dài Phong Cách,145.000,Đã bán 8,,https://shopee.vn/Áo-khoác-thể-thao-nam-Tiết-Đơn-Giản-Thời-Trang-Hàn-Quốc-Cho-Nam-Chày-Dáng-Rộng-Cổ-Tròn-In-Họa-Tay-Dài-Phong-Cách-i.954880566.19973618111?sp_atk=662244f8-9dd1-47db-bf4c-4be4e58fe0eb&xptdk=662244f8-9dd1-47db-bf4c-4be4e58fe0eb
184,Áo Khoác Dù 2 Lớp Viền Phản Quang WZS Có Túi Trong Unisex 2T. Clothes,199.000,Đã bán 402,,https://shopee.vn/Áo-Khoác-Dù-2-Lớp-Viền-Phản-Quang-WZS-Có-Túi-Trong-Unisex-2T.-Clothes-i.61218051.18871262647?sp_atk=04ad4fc1-4fb5-40e9-ba71-cbc6de1f13f3&xptdk=04ad4fc1-4fb5-40e9-ba71-cbc6de1f13f3
185,Áo Sweater Local Brand Nỉ Bông Love Wins Thu Đông Ulzzang Unisex Form Rộng,168.000,"Đã bán 10,6k",,https://shopee.vn/Áo-Sweater-Local-Brand-Nỉ-Bông-Love-Wins-Thu-Đông-Ulzzang-Unisex-Form-Rộng-i.228476792.6659671442?sp_atk=860d480c-1fb4-4e39-9d05-46493b7aa68d&xptdk=860d480c-1fb4-4e39-9d05-46493b7aa68d
186,Áo khoác gió nam nữ phong cách hàn quốc Bảo Đăng.,89.000,"Đã bán 1,8k",,https://shopee.vn/Áo-khoác-gió-nam-nữ-phong-cách-hàn-quốc-Bảo-Đăng.-i.70677296.9694874826?sp_atk=febc3e8e-b937-41ad-8434-81ad0e18b92d&xptdk=febc3e8e-b937-41ad-8434-81ad0e18b92d
187,ÁO KHOÁC TARBO.CLUB - HOODEI ZIP NAUGHTY DÀNH CHO NAM NỮ - Nỉ LOCAL BRAND,290.000,"Đã bán 1,4k",,https://shopee.vn/ÁO-KHOÁC-TARBO.CLUB-HOODEI-ZIP-NAUGHTY-DÀNH-CHO-NAM-NỮ-Nỉ-LOCAL-BRAND-i.141740203.10996762598?sp_atk=26be7860-77b1-4132-b256-a5f50563dc15&xptdk=26be7860-77b1-4132-b256-a5f50563dc15
188,"Áo Khoác , Áo Choàng Lv Chất Liệu Nỉ Bông Dày In Phối Da Cao Cấp Dễ Phối Đô Siêu Hot",20.000,"Đã bán 2,6k",,https://shopee.vn/Áo-Khoác-Áo-Choàng-Lv-Chất-Liệu-Nỉ-Bông-Dày-In-Phối-Da-Cao-Cấp-Dễ-Phối-Đô-Siêu-Hot-i.780765070.15390996801?sp_atk=efaa4379-0ac4-4db1-8011-3dcc2672ea01&xptdk=efaa4379-0ac4-4db1-8011-3dcc2672ea01
189,Áo khoác hoodie zip chất nỉ bông in số 336,99.000,"Đã bán 15,1k",,https://shopee.vn/Áo-khoác-hoodie-zip-chất-nỉ-bông-in-số-336-i.32239491.17487923944?sp_atk=86bf1f75-31b5-446b-91da-82967d4f61bb&xptdk=86bf1f75-31b5-446b-91da-82967d4f61bb
190,"Áo khoác kaki SWEEDER Nam Nữ Unisex form rộng - Jacket Yasu chất kaki mịn, mát khóa zip GIDI",179.000,"Đã bán 1,6k",,https://shopee.vn/Áo-khoác-kaki-SWEEDER-Nam-Nữ-Unisex-form-rộng-Jacket-Yasu-chất-kaki-mịn-mát-khóa-zip-GIDI-i.391238970.20046045935?sp_atk=b03726e3-2252-4cc3-8787-0059a64a76ad&xptdk=b03726e3-2252-4cc3-8787-0059a64a76ad
191,ÁO KHOÁC HOODIE ZIP MOOD MISSOUT,560.000,"Đã bán 1,7k",,https://shopee.vn/ÁO-KHOÁC-HOODIE-ZIP-MOOD-MISSOUT-i.80102701.21852676869?sp_atk=2a8638e6-2843-4742-bcbc-bd97ff0a4fbd&xptdk=2a8638e6-2843-4742-bcbc-bd97ff0a4fbd
192,Áo hoodie unisex form rộng WIND TRAVIS bản Premium nỉ ngoại nam nữ oversize,179.000,"Đã bán 3,4k",,https://shopee.vn/Áo-hoodie-unisex-form-rộng-WIND-TRAVIS-bản-Premium-nỉ-ngoại-nam-nữ-oversize-i.424399714.21248406593?sp_atk=7eebc99b-81fa-4b21-ad01-e15b39291708&xptdk=7eebc99b-81fa-4b21-ad01-e15b39291708
193,Áo khoác dù cardigan unisex form rộng nam nữ IN MẶT CƯỜI,89.000,"Đã bán 3,9k",,https://shopee.vn/Áo-khoác-dù-cardigan-unisex-form-rộng-nam-nữ-IN-MẶT-CƯỜI-i.66198898.4466103392?sp_atk=55081f8a-aa23-499e-a7dc-d2fb9773d046&xptdk=55081f8a-aa23-499e-a7dc-d2fb9773d046
194,Áo Khoác Dù Nhẹ Nam Nữ 2 Lớp Có Mũ Chống Nắng Màu Trắng 3 Sọc Adidas Thể Thao áo khoác gió Nam Nữ Form Xuông Có Dây Rút,175.000,Đã bán 4k,,https://shopee.vn/Áo-Khoác-Dù-Nhẹ-Nam-Nữ-2-Lớp-Có-Mũ-Chống-Nắng-Màu-Trắng-3-Sọc-Adidas-Thể-Thao-áo-khoác-gió-Nam-Nữ-Form-Xuông-Có-Dây-Rút-i.321258581.16316818466?sp_atk=e2f0c82c-2b1b-4f7d-b6a6-7e8a444a06ff&xptdk=e2f0c82c-2b1b-4f7d-b6a6-7e8a444a06ff
195,"Áo khoác nam unisex cổ đứng vải dù 2 lớp phối màu độc lạ họa tiết chữ AT7 đi mưa,cản gió,chống nắng BẢO ĐĂNG",99.000,"Đã bán 11,3k",,https://shopee.vn/Áo-khoác-nam-unisex-cổ-đứng-vải-dù-2-lớp-phối-màu-độc-lạ-họa-tiết-chữ-AT7-đi-mưa-cản-gió-chống-nắng-BẢO-ĐĂNG-i.70677296.18108291820?sp_atk=01aa1b41-a111-417a-afb4-a20adca5ea35&xptdk=01aa1b41-a111-417a-afb4-a20adca5ea35
196,Áo khoác nỉ cotton nơ in 2 mặt H2A768,68.000,Đã bán 56,,https://shopee.vn/Áo-khoác-nỉ-cotton-nơ-in-2-mặt-H2A768-i.7782867.18602709216?sp_atk=3e546bb1-ba32-4c68-a8f3-86e34d43aa7a&xptdk=3e546bb1-ba32-4c68-a8f3-86e34d43aa7a
197,Áo Khoác Cardigan M Tay Hoa Màu Be Ulzzang Hàn Quốc,65.000,"Đã bán 10,3k",,https://shopee.vn/Áo-Khoác-Cardigan-M-Tay-Hoa-Màu-Be-Ulzzang-Hàn-Quốc-i.47462746.17778959353?sp_atk=46189844-3b3d-4be4-9711-a54455a1e6df&xptdk=46189844-3b3d-4be4-9711-a54455a1e6df
198,Áo khoác dù nam nữ form rộng Jacket BSB local brand ONTOP | O20-AK11,199.000,Đã bán 706,,https://shopee.vn/Áo-khoác-dù-nam-nữ-form-rộng-Jacket-BSB-local-brand-ONTOP-O20-AK11-i.131941530.3920498299?sp_atk=0a5bab9a-1c69-4c49-aa75-f0dd1c2fd040&xptdk=0a5bab9a-1c69-4c49-aa75-f0dd1c2fd040
199,"Áo khoác dù unisex 2 mặt LADOS - 2015 chất liệu chống thấm cao cấp , Mặc được 2 mặt cực kỳ tiện lợi",209.000,"Đã bán 14,4k",,https://shopee.vn/Áo-khoác-dù-unisex-2-mặt-LADOS-2015-chất-liệu-chống-thấm-cao-cấp-Mặc-được-2-mặt-cực-kỳ-tiện-lợi-i.35080757.6428069646?sp_atk=8ce8f949-1d5a-4c10-9336-d4000ed1dca6&xptdk=8ce8f949-1d5a-4c10-9336-d4000ed1dca6
200,Áo Khoác Dù Nam mẫu HADES  SÓI màu đen form rộng - vải dù 2 lớp dày dặn unisex - MAYLAN STORE,179.000,"Đã bán 1,1k",,https://shopee.vn/Áo-Khoác-Dù-Nam-mẫu-HADES-SÓI-màu-đen-form-rộng-vải-dù-2-lớp-dày-dặn-unisex-MAYLAN-STORE-i.51813198.4182156174?sp_atk=94f1d256-a34a-4bbf-af19-439857f8b58c&xptdk=94f1d256-a34a-4bbf-af19-439857f8b58c
201,Áo khoác viền trắng 7ZIA - Màu đen,400.000,"Đã bán 1,5k",,https://shopee.vn/Áo-khoác-viền-trắng-7ZIA-Màu-đen-i.322123022.21602861336?sp_atk=d86335e9-df95-4d0b-94a5-436504ab3250&xptdk=d86335e9-df95-4d0b-94a5-436504ab3250
202,Áo Khoác Nữ MIỄN PHÍ VẬN CHUYỂN Thêu Chữ M Siêu Đẹp Mẫu Khoát Chốn Nắng Phom Lửng Croptop Cá Tính Dành Cho Phái Đẹp,162.000,Đã bán 634,,https://shopee.vn/Áo-Khoác-Nữ-MIỄN-PHÍ-VẬN-CHUYỂN-Thêu-Chữ-M-Siêu-Đẹp-Mẫu-Khoát-Chốn-Nắng-Phom-Lửng-Croptop-Cá-Tính-Dành-Cho-Phái-Đẹp-i.133188918.19714401126?sp_atk=ce98bf76-6f96-447c-8cb1-e2cb8b44a285&xptdk=ce98bf76-6f96-447c-8cb1-e2cb8b44a285
203,Áo Khoác cardigan Chống Nắng Dáng Rộng Có Khóa Kéo Phong Cách Hàn Quốc Thời Trang Mùa Hè Cho Nữ,180.179,Đã bán 5,,https://shopee.vn/Áo-Khoác-cardigan-Chống-Nắng-Dáng-Rộng-Có-Khóa-Kéo-Phong-Cách-Hàn-Quốc-Thời-Trang-Mùa-Hè-Cho-Nữ-i.775680368.20631643066?sp_atk=114a3b57-85d3-4290-b2a1-ba36c3a1abd9&xptdk=114a3b57-85d3-4290-b2a1-ba36c3a1abd9
204,Áo khoác len dáng rộng thời trang phong cách Hàn Quốc,285.000,"Đã bán 3,6k",,https://shopee.vn/Áo-khoác-len-dáng-rộng-thời-trang-phong-cách-Hàn-Quốc-i.471795306.2990072580?sp_atk=646d9480-b6a8-4831-97ec-762a3f999c05&xptdk=646d9480-b6a8-4831-97ec-762a3f999c05
205,Áo Khoác nữ Chất da lộn vải 2 lớp dày dặn chất vải mịn form rộng phối 3 SỌC TAY (có ảnh thật),145.000,"Đã bán 1,3k",,https://shopee.vn/Áo-Khoác-nữ-Chất-da-lộn-vải-2-lớp-dày-dặn-chất-vải-mịn-form-rộng-phối-3-SỌC-TAY-(có-ảnh-thật)-i.66198898.15806149556?sp_atk=60b36da1-badd-4be1-b1a2-6b1090b538db&xptdk=60b36da1-badd-4be1-b1a2-6b1090b538db
206,Áo khoác nỉ 3 rót Das siêu hot HARIQUEEN,47.000,"Đã bán 3,2k",,https://shopee.vn/Áo-khoác-nỉ-3-rót-Das-siêu-hot-HARIQUEEN-i.62200279.10029158875?sp_atk=8a9455a0-2e82-4d74-b246-ed5ed33c7a1d&xptdk=8a9455a0-2e82-4d74-b246-ed5ed33c7a1d
207,"Áo khoác dù nam DOLARO 2 lớp cao cấp có nón chống nắng, cản gió kiểu dáng họa tiết cực hot",60.000,"Đã bán 1,2k",,https://shopee.vn/Áo-khoác-dù-nam-DOLARO-2-lớp-cao-cấp-có-nón-chống-nắng-cản-gió-kiểu-dáng-họa-tiết-cực-hot-i.748275580.20942983757?sp_atk=0b56479a-0bcc-46d7-b152-6447c7069860&xptdk=0b56479a-0bcc-46d7-b152-6447c7069860
208,Áo khoác nỉ chữ hàn HARIQUEEN,46.000,Đã bán 3k,,https://shopee.vn/Áo-khoác-nỉ-chữ-hàn-HARIQUEEN-i.62200279.5061198805?sp_atk=d791d522-e068-4719-86f7-ce0ab191bb29&xptdk=d791d522-e068-4719-86f7-ce0ab191bb29
209,Áo hoodie khoá zip “MOCHA BOXY ZIPPED/ Khóa Zip YKK,455.000,Đã bán 201,,https://shopee.vn/Áo-hoodie-khoá-zip-“MOCHA-BOXY-ZIPPED-Khóa-Zip-YKK-i.511405289.23110840802?sp_atk=d10f8132-44e2-4f37-afec-733a113aeb27&xptdk=d10f8132-44e2-4f37-afec-733a113aeb27
210,Áo Khoác Lông Cừu Nhân Tạo Dày Dặn Có Nón Thời Trang Thu Đông Hàn Quốc 2022,159.795,Đã bán 352,,https://shopee.vn/Áo-Khoác-Lông-Cừu-Nhân-Tạo-Dày-Dặn-Có-Nón-Thời-Trang-Thu-Đông-Hàn-Quốc-2022-i.881320231.22106357182?sp_atk=5a231098-1c76-4c99-a168-2f6ee5f5cce3&xptdk=5a231098-1c76-4c99-a168-2f6ee5f5cce3
211,Áo gió BOMBER tay trắng OSE HĐ11,58.000,"Đã bán 3,9k",,https://shopee.vn/Áo-gió-BOMBER-tay-trắng-OSE-HĐ11-i.14889238.10445768246?sp_atk=caf3c943-9f3d-47af-9bfe-bed6e34639ef&xptdk=caf3c943-9f3d-47af-9bfe-bed6e34639ef
212,"Áo khoác dù nam nữ PANDAX water racing jacket , áo khoác gió local brand unisex , form rộng size us cổ cao zip 2 lớp",319.000,Đã bán 468,,https://shopee.vn/Áo-khoác-dù-nam-nữ-PANDAX-water-racing-jacket-áo-khoác-gió-local-brand-unisex-form-rộng-size-us-cổ-cao-zip-2-lớp-i.229325798.17677450134?sp_atk=5770f205-61ad-446f-b9b7-80f40a15c330&xptdk=5770f205-61ad-446f-b9b7-80f40a15c330
213,[Mã BMLT35 giảm đến 35K đơn 99K] Áo Hoodie Nữ SUPER FASHION From Rộng Nỉ PE Có 2 Nón Lớn Form Rộng CER321,120.000,Đã bán 5,,https://shopee.vn/-Mã-BMLT35-giảm-đến-35K-đơn-99K-Áo-Hoodie-Nữ-SUPER-FASHION-From-Rộng-Nỉ-PE-Có-2-Nón-Lớn-Form-Rộng-CER321-i.419192799.20842146745?sp_atk=0b1f611e-ca21-4e53-bdbe-2667aacb98af&xptdk=0b1f611e-ca21-4e53-bdbe-2667aacb98af
214,Áo dạ tweed nữ 2 lớp dày dặn siêu hot 2022 MSP01,169.000,"Đã bán 2,8k",,https://shopee.vn/Áo-dạ-tweed-nữ-2-lớp-dày-dặn-siêu-hot-2022-MSP01-i.861237315.19044439753?sp_atk=a77ff22b-2e58-442b-a02a-d1b68c1980bb&xptdk=a77ff22b-2e58-442b-a02a-d1b68c1980bb
215,Áo khoác bóng chày- Áo bomber Kaki 2 lớp thêu chữ R kiểu dáng Hàn quốc form rộng trẻ trung năng động,199.000,"Đã bán 1,2k",,https://shopee.vn/Áo-khoác-bóng-chày-Áo-bomber-Kaki-2-lớp-thêu-chữ-R-kiểu-dáng-Hàn-quốc-form-rộng-trẻ-trung-năng-động-i.300570007.12558057181?sp_atk=234dfb00-6106-475f-bdcc-1cd400d4eee0&xptdk=234dfb00-6106-475f-bdcc-1cd400d4eee0
